trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0185412	0.00124
-0.0045	-0.1134	-0.03	-0.00010471975511965978	1.7453292519943296e-05	-6.108652381980153e-05	1.11260867	61.62185669	1.08361812	0.15706297857297025	0.0176273	0.00066
-0.0078	-0.1591	-0.0144	-7.504915783575618e-05	7.330382858376184e-05	-7.504915783575618e-05	1.07173717	59.35818863	1.04885561	0.06957418836818384	0.018173	0.0006
0.001	-0.0946	0.0244	7.330382858376184e-05	-1.2217304763960308e-05	2.96705972839036e-05	1.2864058	71.247612	1.38747279	0.12902969374434495	0.0206174	0.00304
0.0104	-0.0747	0.0034	0.0001012290966156711	-4.18879020478639e-05	0.00014311699866353502	1.12525797	62.32243347	1.09424205	0.05885211333477221	0.0203588	0.00296
-0.0022	-0.1687	-0.0164	0.00013439035240356338	0.000153588974175501	8.726646259971648e-06	1.30576563	72.31985474	1.39753152	0.14455142422074102	0.0188776	0.00044
0.0062	-0.1132	-0.0343	0.0005462880558742252	0.0004886921905584122	0.0001832595714594046	1.30217934	72.12123108	1.23463183	0.1278766922526503	0.0228142	0.00204
0.0282	-0.0506	-0.2451	0.0030473448739821	0.0003577924966588376	0.00028797932657906436	1.8259027	101.12766266	1.64333889	0.43223381335635536	0.0309862	0.009
-0.0083	-0.1481	-0.387	0.002879793265790644	0.0001064650843716541	-0.0003822271061867582	1.56966531	86.9359436	1.44601325	0.33035427266222306	0.0222724	0.00295
-0.0149	-0.1563	-0.2247	0.0013456488532876281	0.0006335545184739417	-0.0002373647782712288	1.33344543	73.85290527	1.26029957	0.2874048087260416	0.0213218	0.00134
-0.0247	-0.2004	-0.1801	0.0010524335389525807	0.0006527531402458793	-0.0003630284844148205	1.19207382	66.02303314	1.12774616	0.12040388211252884	0.0191191	0.00074
-0.0157	-0.1851	-0.1656	0.0013788101090755204	0.0005462880558742252	-0.0003385938748868999	1.17824161	65.25693512	1.11723633	0.06166381320112575	0.0203848	0.00064
-0.0025	-0.1306	-0.1625	0.0016423548261266642	0.0004049163864626844	-0.00027750735106709843	1.10956013	61.45301056	1.07851879	0.0941001455141243	0.019329	0.00035
-0.0133	-0.2169	-0.182	0.0016109388995907662	0.0004206243497306334	-0.000322885911618951	1.10697091	61.30960846	1.06596939	0.12122512251778499	0.0186658	0.0004
-0.0173	-0.2417	-0.1564	0.0016388641676226754	0.00041015237421866745	-0.00030194196059501896	1.05961537	58.68681717	1.0349923	0.05736705972839034	0.0183979	0.00043
-0.0181	-0.1503	-0.1293	0.0017435839227423352	0.00041538836197465044	-0.00032463124087094524	1.09694278	60.75419998	1.06258538	0.12593225115757847	0.0187514	0.00048
-0.0099	-0.1222	-0.1542	0.0017331119472303693	0.00034033920413889426	-0.0002897246558310587	1.13415527	62.81521606	1.10143967	0.06722138591938043	0.0178909	0.00031
-0.0252	-0.2112	-0.1666	0.0015865042900628454	0.0004537856055185257	-0.00042935099599060504	1.09831929	60.83043671	1.05683343	0.13668401993533508	0.0181172	0.00027
-0.0205	-0.1383	-0.1387	0.0017226399717184032	0.0003944444109507184	-0.00035081117965086024	1.10326374	61.10428238	1.06584579	0.1192008346281555	0.018838	0.00038
-0.0193	-0.0937	-0.1465	0.0017715091907742446	0.0003717551306747922	-0.0003961897402027128	1.14207613	63.25391006	1.10067391	0.05944685299418101	0.0184869	0.00034
-0.0328	-0.172	-0.1523	0.0015463617172669759	0.0003717551306747922	-0.00045553093477052	1.10583782	61.24684906	1.0718934	0.11182443340375375	0.0180406	0.0003
-0.0296	-0.1199	-0.1304	0.0016039575825827887	0.0003385938748868999	-0.00041015237421866745	1.08924043	60.3276062	1.06293554	0.08400678408277788	0.0177168	0.00031
-0.0221	-0.0213	-0.1356	0.0017139133254584315	0.0003473205211468716	-0.00028274333882308137	1.16081309	64.29165649	1.11616649	0.12360457122656004	0.0176323	0.00028
-0.0304	-0.1308	-0.1579	0.001462585913171248	0.00030368728984701333	-0.00039269908169872416	1.12180042	62.1309433	1.08219285	0.1603458193231342	0.0166085	0.00022
-0.0309	-0.1591	-0.1328	0.0011903145498601325	0.00029496064358704166	-0.00035430183815484887	1.0851078	60.09871674	1.05337054	0.06986976265574812	0.0161431	0.00017
-0.018	-0.0427	-0.0994	0.0012636183784438947	0.0002251474735072685	-0.00026878070480712676	1.1248244	62.29842377	1.07742191	0.17413190660056288	0.0170618	0.00019
-0.0266	-0.1288	-0.1582	0.0013753194505715315	0.00034557519189487725	-0.00033335788713091696	1.14850354	63.60988998	1.10416821	0.1683352986419518	0.0159299	0.00017
-0.0298	-0.1914	-0.1405	0.001228711793404008	0.000296705972839036	-0.0003682644721708035	1.08364868	60.01790237	1.05472907	0.09501917306316256	0.0159702	0.00019
-0.0197	-0.121	-0.1044	0.0012339477811599909	0.00017802358370342162	-0.00024609142453120044	1.1057992	61.24470901	1.07553963	0.12890457122656	0.0168499	0.00018
