trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0252082	0.00168
0.0103	-0.1268	0.0302	-0.0005096361415823442	-0.00014486232791552936	8.028514559173915e-05	1.32133651	76.44512939	1.25261529	0.20403918075448063	0.0272529	0.00262
0.0031	-0.03	-0.0199	-7.155849933176751e-05	-3.490658503988659e-05	-2.6179938779914945e-05	1.32087159	76.41822815	1.24879958	0.18682492347489368	0.0246151	0.00134
0.0006	0.0268	-0.009	0.00028274333882308137	8.901179185171081e-05	-2.96705972839036e-05	1.23301351	71.33525085	1.21659624	0.09428554367752176	0.0267019	0.00257
0.0088	-0.0246	0.0313	-0.000153588974175501	-1.2217304763960308e-05	0.00011519173063162575	1.18040991	68.29190063	1.0583242	0.13402118687648915	0.0280409	0.00274
0.0107	-0.083	0.0262	-0.0003438298626428829	-9.773843811168246e-05	8.028514559173915e-05	1.16040289	67.13440704	1.08143447	0.08093343034274954	0.0279099	0.0027
0.0063	0.023	-0.0033	0.00015009831567151235	2.4434609527920616e-05	4.0142572795869576e-05	1.1306932	65.41557312	1.04832315	0.17271218993749343	0.027196	0.00273
-0.0003	0.0622	0.0032	0.00017976891295541595	3.316125578789226e-05	3.665191429188092e-05	1.07527506	62.20939255	1.01696996	0.0543943951023932	0.027977	0.00279
0.0119	-0.0412	0.0456	-0.00018500490071139895	-5.235987755982988e-06	0.00014311699866353502	1.09724331	63.48034668	1.03686274	0.1834818070791172	0.0275003	0.00245
0.0008	-0.0194	-0.0075	9.250245035569947e-05	-1.9198621771937625e-05	3.490658503988659e-05	1.32324338	76.55545044	1.26028814	0.10598401993533504	0.0246923	0.00124
-0.0128	0.0695	-0.0121	0.00019896753472735358	-2.96705972839036e-05	-7.504915783575618e-05	1.09291196	63.22976303	1.03612504	0.11844464013796314	0.0251958	0.00127
-0.0097	0.0612	0.0151	-0.00010297442586766544	-9.773843811168246e-05	5.235987755982988e-06	1.28919744	74.58573914	1.22920174	0.061114747350726875	0.0271373	0.00247
0.0019	-0.0483	0.0327	-0.0007068583470577034	-0.00028623399732707005	2.792526803190927e-05	1.17051756	67.71958923	1.15747949	0.1794534380340676	0.0260869	0.00171
-0.0003	0.0479	-0.0079	-0.000312413936106985	-0.00015707963267948963	5.061454830783555e-05	1.27576494	73.80860901	1.1557739	0.1663144027937113	0.0233203	0.00075
-0.0074	0.0927	0.0045	-0.00039793506945470715	-0.000158824961931484	-1.0471975511965975e-05	1.05868936	61.24983597	1.01351568	0.07171764932097592	0.0233744	0.0007
-0.0085	0.0037	0.0438	-0.0006702064327658224	-0.0003298672286269283	-0.00010471975511965978	1.29053462	74.6631012	1.23675394	0.15627807048071268	0.0263543	0.00218
-0.0318	-0.0117	0.0157	-0.0008621926504851988	-0.00042411500823462205	-0.0001937315469713706	1.33242011	77.08636475	1.26708658	0.08556228945893905	0.02263	0.0006
-0.0413	0.0922	0.0026	-0.0006300638599699529	-0.0004886921905584122	-0.0003106686068549907	1.10231268	63.77363205	1.03446444	0.1471821516361328	0.0230188	0.00064
-0.0423	0.1128	0.0143	-0.0006126105674500097	-0.0004974188368183839	-0.0003298672286269283	1.08528841	62.78870392	1.03172257	0.03556892802759261	0.0237447	0.00079
-0.0236	-0.004	0.0579	-0.0010733774899765126	-0.0005183627878423159	-0.00015707963267948963	1.25460196	72.58423615	1.17477051	0.21182492347489365	0.025342	0.00183
-0.021	0.0213	0.0094	-0.0007068583470577034	-0.00040666171571467877	-0.0001291543646475804	1.30709457	75.62117004	1.20782035	0.10170727415391775	0.0232338	0.00059
-0.0282	0.0859	0.0142	-0.000450294947014537	-0.000322885911618951	-0.00019024088846738194	1.14321208	66.1398468	1.05661953	0.0966712863979348	0.0245732	0.00105
-0.026	0.0887	0.0274	-0.0004328416544945937	-0.000322885911618951	-0.0001361356816555577	1.19296336	69.01817322	1.15386977	0.02177792496658837	0.0262548	0.00215
-0.0151	-0.0402	0.076	-0.000895353906273091	-0.0003665191429188092	-3.316125578789226e-05	1.13002253	65.37677002	1.07595402	0.21885599544730108	0.0262872	0.00215
-0.0257	0.0134	0.0098	-0.0005619960191421741	-0.0002548180707911721	-0.000148352986419518	1.32616043	76.72421265	1.26457943	0.158412534494509	0.0239258	0.00057
-0.0248	0.0757	0.009	-0.00042760566673861073	-0.0002181661564992912	-0.00012042771838760874	1.08584917	62.82115173	1.02373461	0.07394837673636766	0.024097	0.00073
-0.0258	0.0738	0.0229	-0.0005323254218582705	-0.0002583087292951608	-0.0001675516081914556	1.20771468	69.87160492	1.10666851	0.02639931088596881	0.0258045	0.00175
-0.0138	-0.0472	0.0883	-0.0013369222070276565	-0.00042411500823462205	1.3962634015954635e-05	1.19066715	68.8853302	1.16623117	0.25599586531581286	0.0257099	0.00205
-0.0239	0.0022	0.0251	-0.0010943214410004448	-0.0004363323129985824	-0.00011519173063162575	1.32507229	76.66125488	1.26264299	0.14189862177193763	0.0233774	0.00054
-0.0327	0.071	-0.0015	-0.0007853981633974483	-0.0004991641660703782	-0.00022689280275926284	1.09919882	63.59348297	1.02451666	0.12837281014012147	0.0221658	0.00058
