trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0489568	0.02368
-0.0018	-0.1135	-0.0153	-0.0002530727415391778	0.00027750735106709843	8.726646259971648e-05	1.25933576	65.35220337	1.1744494	0.1614923277602996	0.0484688	0.02068
-0.0089	-0.2454	0.0191	0.000148352986419518	0.00022165681500327985	0.0007086036763096977	1.25601101	65.17966461	1.16691934	0.22733067388662476	0.0457132	0.01547
-0.0239	-0.3345	0.0427	0.0009250245035569946	4.71238898038469e-05	0.0008883725892651138	1.19139516	61.82648087	1.11805283	0.1842486677646163	0.0429485	0.01254
-0.0381	-0.3737	0.0709	0.0011484266478122688	6.108652381980153e-05	0.0007190756518216638	1.12700725	58.48512268	1.08012555	0.1019330857857339	0.042231	0.01086
-0.0494	-0.3867	0.0919	0.0008709192967451704	0.0001832595714594046	0.0004956735075663896	1.08753276	56.43662262	1.05189304	0.07645412714809878	0.0425469	0.01054
-0.0492	-0.3849	0.1016	0.000752236907609556	0.00022863813201125715	0.00038571776469074686	1.03416812	53.66731262	1.01723321	0.02540083462815545	0.0427	0.01068
-0.0475	-0.3849	0.1179	0.00010297442586766544	0.00015707963267948963	0.00034208453339088857	1.06200206	55.11173248	1.03385974	0.056222710618675835	0.043427	0.01167
-0.0475	-0.3921	0.1674	-0.0019373154697137059	0.00014311699866353502	2.792526803190927e-05	1.15410173	59.89116669	1.09923078	0.17512058974781525	0.0463405	0.01619
-0.0421	-0.3832	0.1639	-0.0018971728969178364	0.000291469985083053	0.00018151424220741024	1.05509412	54.75325012	1.03780829	0.034904226669544444	0.0452145	0.01563
-0.0413	-0.3793	0.1542	-0.001864011641129944	0.0003944444109507184	0.00015533430342749534	1.04055226	53.99861145	1.0212709	0.02251578102177358	0.0453346	0.01542
-0.0445	-0.363	0.1534	-0.0015899949485668342	0.00024085543677521747	0.0001256637061435917	1.05582654	54.79125977	1.03296023	0.043163813201125736	0.0453591	0.01573
-0.0564	-0.2814	0.172	-0.001514945790731078	0.0002303834612632515	-0.00021642082724729686	1.08318424	56.2109642	1.04869492	0.13348028333693052	0.0455752	0.01605
-0.0595	-0.2121	0.1774	-0.0018029251173101424	0.0002513274122871834	-0.0004572762640225143	1.08570373	56.34170914	1.05411568	0.10528893571891068	0.0466016	0.01739
-0.0361	-0.2232	0.1489	-0.0020682151636132805	-0.00011170107212763708	-0.0003787364476827695	1.10255671	57.21627808	1.0713226	0.09834291735288515	0.0470254	0.01773
-0.0343	-0.2943	0.1275	-0.001706932008450454	0.0001012290966156711	-0.00026354471705114377	1.08082473	56.08852005	1.05721292	0.12877025272688802	0.0455488	0.01626
-0.0368	-0.342	0.1162	-0.0009808750396208131	0.00019024088846738194	-7.155849933176751e-05	1.09196842	56.66680908	1.06050709	0.11185274892003642	0.0441299	0.01417
-0.038	-0.302	0.1238	-0.0001884955592153876	2.268928027592628e-05	1.9198621771937625e-05	1.10522616	57.35481262	1.06924145	0.10133441048502932	0.0436237	0.01296
