trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0133926	0.00122
-0.0062	-0.0499	0.0602	-0.00041538836197465044	-0.00011519173063162575	-1.2217304763960308e-05	1.14335263	63.24832535	1.03764126	0.1434398698685118	0.0127745	0.00056
-0.0084	-0.0895	0.057	-0.0013159782560037243	-0.00014660765716752367	6.45771823237902e-05	1.20626223	66.7283783	1.10952782	0.09544001538263609	0.013287	0.00063
-0.0148	0.0404	0.0504	-0.0018308503853420514	-9.42477796076938e-05	4.537856055185256e-05	1.18437088	65.51738739	1.06707796	0.17222153143350472	0.0128543	0.00051
-0.0139	0.0012	0.1138	-0.0027296949501191318	-0.00022340214425527416	-4.886921905584123e-05	1.11944783	61.92595291	1.02695488	0.1596123354516177	0.0136088	0.00045
-0.0191	-0.0446	0.096	-0.0023963370629882146	-0.0001361356816555577	1.0471975511965975e-05	1.15755284	64.03385925	1.06857441	0.09279827721492205	0.0123736	0.00032
-0.0128	0.0695	0.0703	-0.002057743188101315	-0.00011693705988362007	0.00019024088846738194	1.11926019	61.91557312	1.02898821	0.17297807048071268	0.0118272	0.00032
-0.0075	0.0357	0.1159	-0.002092649773141201	-0.00018500490071139895	0.00028274333882308137	1.09182692	60.39801407	1.01288672	0.09447384381116825	0.0121785	0.00041
-0.0137	-0.0601	0.1163	-0.0021572269554649913	-0.0001675516081914556	0.00020943951023931956	1.13248277	62.64702606	1.05944984	0.11016671517137476	0.0119388	0.00022
-0.0111	0.0507	0.0592	-0.0017470745812463236	-0.00016929693744344995	0.0003089232776029963	1.13241613	62.64333725	1.03166956	0.19606907354171693	0.0114924	0.0003
-0.0074	0.0534	0.0898	-0.0017837264955382047	-0.00023387411976724014	0.00033335788713091696	1.07529712	59.48360825	0.9986244	0.0432831853071796	0.0120057	0.0003
-0.0113	-0.0584	0.1244	-0.002234021442552742	-0.00022340214425527416	0.0002495820830351891	1.1135664	61.6006012	1.04267341	0.17752713633111153	0.0116087	0.00012
-0.0148	0.0475	0.0671	-0.0018849555921538759	-0.0002600540585471551	0.0002530727415391778	1.11858881	61.87843323	1.03234608	0.18616042115973677	0.0115864	0.00029
-0.0128	0.0323	0.0883	-0.0015219271077390555	-0.00030194196059501896	0.0002495820830351891	1.11571932	61.71969604	1.03292797	0.05882035224833364	0.012103	0.00028
-0.0107	-0.0779	0.1217	-0.0019861846887695473	-0.00020943951023931956	0.00027925268031909274	1.14688504	63.44373322	1.06642922	0.1750215314335047	0.0116196	0.00022
-0.0104	0.0294	0.0989	-0.0021624629432209744	-8.028514559173915e-05	0.0003438298626428829	1.09733772	60.70286179	1.02953793	0.14890049007113984	0.0111844	0.00019
-0.0064	-0.028	0.1408	-0.0024853488548399255	-9.250245035569947e-05	0.0003787364476827695	1.08163238	59.83406448	1.02074408	0.12180049007113992	0.0122103	0.00029
-0.0131	-0.1004	0.111	-0.002171189589480946	-8.901179185171081e-05	0.00029496064358704166	1.15127528	63.6865921	1.06412597	0.1289712863979348	0.011615	0.00025
-0.0098	0.0022	0.0895	-0.0019792033717615696	-0.00011344640137963142	0.0003787364476827695	1.08006215	59.74720383	1.01783367	0.14240983156715123	0.0113484	0.00038
-0.0085	-0.0275	0.1354	-0.00233001455141243	-0.00015184364492350666	0.00040666171571467877	1.06591392	58.9645462	1.0131345	0.09775668456133224	0.0121874	0.0004
-0.0101	-0.1277	0.1395	-0.0027366762671271086	-0.00015009831567151235	0.0003193952531149623	1.12452233	62.20666504	1.04888848	0.13068367537831949	0.0118579	0.00031
-0.0097	-0.0191	0.0919	-0.0023876104167282427	-0.00014137166941154068	0.0003159045946109737	1.09494996	60.57077026	1.02055205	0.17466415775814131	0.0114071	0.00031
-0.0092	-0.0925	0.1546	-0.0026965336943312393	-0.00013439035240356338	0.00034208453339088857	1.080302	59.76047134	1.01428939	0.15370422666954445	0.0120534	0.0002
-0.007	-0.1217	0.1208	-0.0026546457922833754	-0.0001186823891356144	0.00028099800957108706	1.11514461	61.68790436	1.04709084	0.0711341194567807	0.0114922	0.00014
-0.005	-0.0175	0.1091	-0.002267182698340634	-0.00023387411976724014	0.000322885911618951	1.05899084	58.5815773	1.00725219	0.14512713633111157	0.0112281	0.0002
-0.0023	-0.0302	0.1542	-0.002673844414055313	-0.00026354471705114377	0.00041538836197465044	1.04091275	57.5815239	0.99581999	0.08694173816771411	0.0121325	0.00016
-0.0077	-0.1434	0.1923	-0.003239331091701475	-0.00017453292519943296	0.00033684854563490564	1.10329902	61.03263092	1.03657925	0.19335191429188087	0.0122304	0.00018
-0.0086	-0.0188	0.1222	-0.0026895523773232616	-0.00018151424220741024	0.0003159045946109737	1.09654975	60.65926743	1.02536505	0.22448519912050607	0.0116524	0.00016
-0.0001	-0.0205	0.1661	-0.0028675759610266834	-0.00023911010752322313	0.0004188790204786391	1.05587637	58.40929031	1.0068886	0.07102969374434501	0.0130566	0.00026
0.0007	-0.1351	0.1957	-0.0033300882128051803	-0.00024609142453120044	0.0003700098014227979	1.12251222	62.09547043	1.05039958	0.17091813939211578	0.0126727	0.00018
-0.0003	-0.0025	0.1277	-0.0027401669256310974	-0.00024609142453120044	0.00045553093477052	1.11057198	61.4349556	1.03783199	0.23537212102609023	0.0119994	0.0003
-0.0009	0.0144	0.1698	-0.0029181905093345183	-0.00027925268031909274	0.00041538836197465044	1.04665506	57.89917755	1.00751361	0.07216637061435914	0.0128546	0.0002
-0.0043	-0.0794	0.1936	-0.0034417892849328176	-0.00021118483949131387	0.0003525565089028545	1.12657988	62.32048798	1.04799831	0.1537249234748937	0.0128805	0.00027
-0.004	0.0241	0.1318	-0.0030752701420140084	-0.00018500490071139895	0.00038397243543875244	1.09559727	60.60657883	1.02871906	0.1868057504117311	0.0119431	0.0002
0.0001	0.0381	0.178	-0.0033929200658769764	-0.00013788101090755203	0.00041713369122664475	1.04020929	57.54261017	0.99232852	0.08419675347273538	0.012984	0.00028
-0.0037	-0.0832	0.2226	-0.003750712562535814	-0.00014137166941154068	0.0002548180707911721	1.10560858	61.16038895	1.03402909	0.1958799387799149	0.0129485	0.00029
-0.0039	0.0069	0.1336	-0.0031119220563058892	-0.00017453292519943296	0.00034906585039886593	1.097049	60.68688583	1.03643229	0.2176099770812756	0.0118195	0.00025
0.0029	0.0171	0.1817	-0.0032724923474893677	-0.00024609142453120044	0.0004310963252425994	1.05669868	58.45477676	1.00782361	0.08080796326794899	0.0125437	0.00023
0.0057	-0.1269	0.2174	-0.0033196162372932147	-0.00017627825445142725	0.0003630284844148205	1.09280181	60.45194244	1.03286962	0.19175024503557	0.0125986	0.00013
0.0053	-0.0207	0.1264	-0.002712241657599188	-0.00015009831567151235	0.0004677482395344803	1.12819374	62.40976334	1.04802027	0.23451371367968007	0.0113943	0.00019
0.0046	-0.0523	0.1835	-0.003378957431861022	-9.42477796076938e-05	0.00048345620280242926	1.07853699	59.66283417	1.01564766	0.12631371367968003	0.0126359	0.00019
0.0043	-0.1014	0.157	-0.003349286834577118	-8.726646259971648e-05	0.00047822021504644627	1.10099304	60.90506744	1.03218873	0.07799439510239321	0.0119876	0.00022
0.0033	0.0065	0.1383	-0.003003711642682241	-5.061454830783555e-05	0.0005009094953223725	1.06601334	58.97005081	1.01364574	0.1478458193231342	0.0116513	0.00022
