trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.013768	0.00131
0.001	-0.0859	0.06	-0.0009145525280450286	-8.37758040957278e-05	-3.316125578789226e-05	1.2125181	68.24380493	1.09920343	0.19847447939643245	0.0139936	0.00115
-0.0011	0.0639	0.005	-0.001265363707695889	5.4105206811824215e-05	-9.773843811168246e-05	1.15486848	64.99913025	1.05738977	0.23456346864411007	0.0136447	0.00056
-0.0009	0.1018	0.0598	-0.0011431906600562858	4.537856055185256e-05	3.665191429188092e-05	1.09103692	61.40651703	1.01595459	0.10616450231515692	0.0138108	0.00091
-0.0072	-0.0359	0.1234	-0.0015847589608108511	-0.00013264502315156904	-8.726646259971648e-06	1.12854636	63.5176506	1.05548068	0.24084852225049197	0.0134284	0.00067
-0.0104	0.0814	0.0177	-0.0012322024519079964	-0.0001658062789394613	-1.7453292519943296e-05	1.14894712	64.66585541	1.05651026	0.24592222054753596	0.0130863	0.00031
-0.0043	0.1592	0.0477	-0.0010821041362364843	-0.00019198621771937622	0.00014486232791552936	1.06872201	60.15057373	1.00595355	0.130829693744345	0.0135273	0.00063
-0.0003	0.022	0.1388	-0.001811651763570114	-0.00017278759594743863	0.0002199114857512855	1.08636487	61.14356232	1.02704657	0.2734897703470662	0.0135242	0.00062
-0.0071	0.1041	0.0396	-0.0013980087308474581	-0.00033335788713091696	2.6179938779914945e-05	1.1179322	62.92025375	1.03743015	0.2264972435438753	0.0129017	0.00026
-0.0011	0.1659	0.0568	-0.0011501719770642632	-0.00037350045992678646	0.00020420352248333657	1.06175327	59.75835037	0.99501603	0.10830014551412429	0.0132406	0.00062
0.0012	0.0143	0.1412	-0.0017558012275062952	-0.0003316125578789226	0.00014486232791552936	1.08937263	61.31284332	1.02698096	0.2736429173528851	0.0134097	0.00052
