trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0253052	0.00696
-0.0048	0.0365	-0.0334	0.00026354471705114377	-5.061454830783555e-05	0.0001291543646475804	1.15199494	59.85732269	1.06304446	0.09686568150032797	0.0244259	0.00349
-0.0018	0.056	-0.0175	0.0005026548245743669	-3.490658503988659e-05	0.0001361356816555577	1.11523032	57.94704437	1.03902942	0.05148996938995747	0.0249731	0.00193
0.0001	0.032	0.0376	-6.45771823237902e-05	0.00013788101090755203	-6.45771823237902e-05	1.14395642	59.43964386	1.04844399	0.12803662334124719	0.0245453	0.00143
-0.0056	0.039	0.0109	-0.0002495820830351891	6.283185307179586e-05	-8.552113334772214e-05	1.16613448	60.59200668	1.06406901	0.05344990047855436	0.024136	0.00108
-0.0082	0.08	-0.0125	0.00013962634015954637	1.7453292519943296e-05	2.6179938779914945e-05	1.11861467	58.12289429	1.03268442	0.09431440279371123	0.0243068	0.00093
-0.0078	0.0994	-0.006	0.0004921828490624009	8.726646259971648e-05	8.37758040957278e-05	1.09999669	57.15550995	1.02586731	0.050298277214922034	0.0250759	0.0011
-0.0017	0.0826	0.0254	0.00015184364492350666	0.0001937315469713706	8.203047484373349e-05	1.10056412	57.18498993	1.03015082	0.0767274808881271	0.024388	0.00106
0.0034	0.0404	0.0768	-0.0006597344572538566	0.0003438298626428829	1.7453292519943296e-05	1.13500988	58.97478485	1.04015363	0.15001268000863327	0.0236098	0.00085
-0.0007	0.0613	0.0262	-0.0006684611035138282	5.93411945678072e-05	-8.726646259971648e-06	1.1161989	57.99737167	1.03126996	0.09156976265574812	0.0234405	0.00086
-0.006	0.1026	-0.0052	-2.4434609527920616e-05	3.490658503988659e-05	9.599310885968811e-05	1.14612091	59.55210876	1.04531227	0.11665904293167435	0.0242245	0.00093
-0.0064	0.102	-0.0002	0.00021642082724729686	7.67944870877505e-05	3.141592653589793e-05	1.10385144	57.35580063	1.02611601	0.023366026057343583	0.024285	0.00098
-0.0003	0.0528	0.065	-0.00028797932657906436	0.0002897246558310587	-0.0001308996938995747	1.13143051	58.78879929	1.03979152	0.1644822971502571	0.0235274	0.00084
-0.0102	0.0703	0.0006	-9.250245035569947e-05	-1.0471975511965975e-05	-0.00017976891295541595	1.15419114	59.97143555	1.0529903	0.11902713633111152	0.0237419	0.00083
-0.0167	0.1004	-0.0469	0.0011309733552923255	-5.93411945678072e-05	-7.504915783575618e-05	1.25148821	65.02696228	1.09044112	0.15295323899117627	0.0251403	0.00143
-0.0103	0.0706	-0.0199	0.001621410875102732	2.4434609527920616e-05	-0.00011519173063162575	1.16672444	60.62266541	1.06168039	0.0939177948351002	0.0253455	0.00171
-0.01	0.0462	-0.0334	0.0019058995431778078	-0.0001675516081914556	1.7453292519943296e-05	1.16338384	60.44908524	1.05417608	0.06865599544730105	0.0258842	0.00172
-0.0147	0.0898	-0.1032	0.003010692959690218	-0.00034906585039886593	0.0001884955592153876	1.15554404	60.04173279	1.05564793	0.19096749627076323	0.0272444	0.00235
-0.0109	0.0871	-0.0843	0.0029478611066184224	-0.0002495820830351891	0.00016406094968746698	1.11879945	58.13249207	1.02651865	0.034737511498169664	0.0272922	0.00232
-0.0045	0.0412	-0.0078	0.0014748032179352085	4.0142572795869576e-05	8.552113334772214e-05	1.24142647	64.50415802	1.08669912	0.22086611804270087	0.0253881	0.00154
-0.0095	0.0549	-0.0343	0.0004136430327226561	-0.0001291543646475804	-2.268928027592628e-05	1.20399296	62.55912399	1.07427813	0.11213337681398251	0.0240481	0.0013
-0.0119	0.0843	-0.0491	0.000726056968829641	-0.00011170107212763708	2.4434609527920616e-05	1.15772808	60.1552124	1.05234243	0.06544955592153875	0.0243166	0.00123
-0.008	0.0712	-0.0125	0.0005846852994181004	-1.5707963267948964e-05	-4.537856055185256e-05	1.14786839	59.64290619	1.04956893	0.06895889741755008	0.0243539	0.00107
-0.0006	0.0312	0.026	7.67944870877505e-05	0.00010995574287564276	-0.0001361356816555577	1.16025376	60.28644562	1.04915662	0.12211558197888232	0.0234943	0.00092
-0.0117	0.0704	-0.0377	0.0005218534463463045	-2.792526803190927e-05	-5.585053606381854e-05	1.16909766	60.74597549	1.05826437	0.14716125578789224	0.0237361	0.00089
-0.0123	0.0751	-0.0258	0.0006300638599699529	1.9198621771937625e-05	-1.3962634015954635e-05	1.12023759	58.20721817	1.0380252	0.027061110273767952	0.0237982	0.00092
-0.0028	0.035	0.0344	8.901179185171081e-05	0.00013439035240356338	-0.00010297442586766544	1.16365361	60.46310043	1.05110501	0.14706277953007896	0.0235589	0.00079
-0.0066	0.0432	-0.0174	0.0002181661564992912	-3.141592653589793e-05	-3.665191429188092e-05	1.14059758	59.26512146	1.04451707	0.08186415775814129	0.0236099	0.00093
-0.0102	0.0772	-0.0322	0.0007853981633974483	-5.4105206811824215e-05	5.759586531581287e-05	1.14291739	59.38565445	1.04053592	0.08660845333908884	0.0242076	0.00096
-0.0074	0.0559	0.0113	0.00037524578917878077	2.96705972839036e-05	-8.726646259971648e-06	1.14942944	59.72402191	1.04744141	0.09561253449450899	0.0238003	0.00089
-0.0072	0.036	0.0229	1.0471975511965975e-05	0.00010995574287564276	-2.96705972839036e-05	1.11951482	58.16966629	1.04121464	0.055000145514124285	0.0232665	0.00089
-0.0107	0.0694	-0.0247	0.0004625122517784973	-6.45771823237902e-05	8.37758040957278e-05	1.16353297	60.4568367	1.05858417	0.12150098014227977	0.0234976	0.00077
