trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0284277	0.00111
-0.0114	-0.1211	0.1494	-0.0018099064343181197	0.0003717551306747922	7.155849933176751e-05	1.11070728	85.9528656	1.00005524	0.3945610032162341	0.0277827	0.00016
-0.0143	0.0969	-0.0305	-0.00485376064979623	0.0010332349171806431	-0.00032463124087094524	1.23083782	95.24925232	1.05075431	0.6058761871093338	0.0278108	0.00021
-0.0153	0.3203	-0.11	-0.006679375047382299	0.0012356931104119853	-0.0005358160803622592	1.0089637	78.07936859	0.92411907	0.4158628715154362	0.025079	0.00012
-0.0194	0.4044	-0.1029	-0.007300712261092281	0.0012164944886400475	-0.0007906341511534313	0.72022039	55.73476028	0.77813228	0.14006769531365457	0.0252675	9e-05
-0.0322	0.4497	-0.1088	-0.007105235384868916	0.0009651670763528643	-0.0011431906600562858	0.69788635	54.00642776	0.76291218	0.10396803987067012	0.024655	6e-05
-0.0487	0.431	-0.0839	-0.005133013330115323	0.0004747295565424576	-0.001377064779823526	0.82174444	63.59127045	0.82889653	0.194926684716562	0.0254875	0.00014
-0.0554	0.1716	-0.0059	0.000582939970166106	-0.0002844886680750757	-0.000757472895365539	1.25727332	97.29498291	1.04104659	0.6988381704678474	0.0257054	0.00015
-0.0498	0.0468	0.0741	-0.002478367537831948	-0.00011519173063162575	-0.00027576202181510406	1.22188401	94.55635834	1.04089141	0.39601576594959687	0.0255018	4e-05
-0.0779	-0.5631	-0.3685	0.02664245103169344	-0.003298672286269283	-0.0002303834612632515	2.94952822	228.25131226	2.26385533	2.6980838842857446	0.0962077	0.05568
-0.0839	-0.1064	-0.3822	0.016865116562021207	-0.0013404128655316449	-0.002145009650701031	3.00501347	232.54507446	2.29525078	1.1589110039923827	0.0402029	0.00418
-0.0861	0.1227	-0.2407	0.006632251157578452	-0.0007295476273336296	-0.0024260076602721182	1.47116494	113.84713745	1.19067012	0.9290364326105928	0.0283732	0.00012
-0.0799	0.23	-0.1915	0.0034662238944607386	-0.00042236967898262774	-0.002750638901143063	0.91757321	71.00704956	0.86954729	0.352591822616983	0.0273582	0.00023
-0.0936	0.2242	-0.0676	0.001853539665617978	-0.0006492624817418905	-0.0030630528372500485	0.84255672	65.20184326	0.8556794	0.25099954838545047	0.0267583	0.00029
-0.0878	0.2272	-0.0415	-0.00017104226669544429	-0.00031415926535897925	-0.002754129559647052	0.93388647	72.26946259	0.8912504	0.16833042131496648	0.026535	0.00033
-0.0834	0.3522	-0.1055	-0.0023753931119642824	0.00034033920413889426	-0.00272096830385916	0.91397125	70.72830963	0.87295903	0.33800052852773027	0.0259578	0.00025
-0.0797	0.4078	-0.0971	-0.0032602750427254074	0.0006562437987498679	-0.002963569069886372	0.73779601	57.09486389	0.7877383	0.13986936456996552	0.0265438	0.00022
-0.0782	0.3791	-0.0582	-0.001562069680534925	0.001254891732183923	-0.003269001688985379	0.91613567	70.89580536	0.87940286	0.1992142957361772	0.0293717	0.0003
-0.0737	0.195	0.0427	0.0009546951008408983	0.001085594794740473	-0.0025586526834236872	1.07527673	83.21104431	0.95717058	0.45932053621904817	0.0280384	0.00028
-0.0677	0.0303	0.0406	0.0001605702911834783	0.0009791297103688187	-0.001996656664281513	0.93155128	72.08875275	0.9018722	0.2459292956585624	0.028119	0.00026
-0.0665	-0.0834	-0.0358	-0.0035534903570604553	0.0017243853009703976	-0.0017453292519943296	1.10904622	85.82432556	1.00889098	0.4268321825566348	0.0306022	0.00031
-0.0606	-0.2025	-0.1371	-0.0053825954131505125	0.001956514091485643	-0.0012461650859239514	0.89613158	69.34777069	0.88568405	0.3543199006337841	0.0345978	0.00057
-0.0677	-0.3459	-0.0764	-0.008466592201424492	0.002057743188101315	-0.0008621926504851988	0.88455373	68.45181274	0.87514984	0.3896599160164201	0.0401936	0.00131
-0.1064	-0.4665	0.1438	-0.013116149328737385	0.0010367255756846318	-0.0006178465552059926	0.98647869	76.33934784	0.94009805	0.6752460417504392	0.0446693	0.00271
-0.093	-0.2042	-0.2425	-0.018512707375903853	0.0007731808586334879	-0.0012339477811599909	1.3954618	107.98879242	1.17729712	0.9758101995085805	0.0519336	0.00495
-0.1032	0.0693	-0.1773	-0.018381807682004276	0.0010681415022205296	-0.002097885760897184	0.9522841	73.69317627	0.90321351	0.4133899158611904	0.0432803	0.00143
-0.1113	0.3364	-0.0913	-0.018373081035744306	0.0009302604913129776	-0.002522000769131806	0.89025533	68.89303589	0.86649738	0.38973613327010725	0.0357918	0.0003
-0.1177	0.4774	-0.0363	-0.019315558831821247	0.000783652834145454	-0.0029059732045705585	0.76286328	59.03470993	0.78312308	0.27605289443416087	0.0338253	0.00025
